NFCSID,A1,A2,A3,B2_1,B2_2,B2_3,B2_4,B2_5,B2_7,B2_20,B2_21,B2_23,B2_24,B2_25,B30_2024,B3,B4_2024,B5,B6,B33,B34,B10,B40,B41,B23,B24,B25,B26,C22_1,C22_2,C22_3,C22_4,C40,C23_1,C23_2,C23_3,C23_4,C24,C26,C41,C42,C43,C7,D40,D31,D41,D42,E2,E3,E4,E6,F30_1,F30_2,F30_3,F30_4,F30_5,F30_6,F30_7,F30_8,F30_9,F30_10,F30_12,F31_1,F31_2,F31_3,F31_4,F31_5,F31_6,F31_7,F31_10,F31_40,F31_41,F31_42,F40,G2,G30_1,G30_2,G30_3,G30_4,G30_5,G30_6,G31,G40,G41,G42,G43,G4,G5,G6,G7,G21,G8,G44,G22,G11,G12,G13,G23,WGT1,S_Gender2,S_Age,S_Ethnicity,S_Education,S_Income
2024014693,2,1,1,2,2,1,1,2,2,2,2,2,2,2,5,3,7,98, ,1,2,2,3,1,1,3,1,2,1,1,3,1,4,2,2,1,2,2,1,2, , ,2,2,3,2, ,1,1,3,3,1,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,5,2,3,1,1,2,2,5,1,1,1,98,1,2,3,1,1,1,3,2,1,1,4,1,1.89280990645451,2,1,1,2,3
2024014695,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,3,1,2, ,98, ,3,1,2,1,4,2,98,1,1,3,1,1,2,2,2,2,1,2, ,2,98,2,98,4,2, ,2, , ,98,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,1,1,1,5,98,2,5,1,1,98,1,1,98,2,98,1,98,98,1,98,5.11028153751505,1,1,1,1,2
2024014698,2,1,1,2,2,1,1,1,1,1,2,2,2,1,6,3,9,98, ,1,1,3,3,2,1,5,2,2,3,3,1,1,4,1,1,1,1,5,1,1, , ,2,4,2,2, ,1,2,1,2,3,3,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,3,4,3,3,1,1,1,2,1,1,1,4,1,4,2,2,1,1,4,3,3,1,1,98,98,.901977476163834,1,3,1,1,3
2024014708,1,1,1,1,1,1,2,1,2,2,2,2,2,2,6,2,11,2, ,2, ,4,1,2,1,5,2,2,2,1,1,1,7,2,2,2,1,3,1,1, , ,2,2,5,2, ,2, , ,3,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,1,1,8,2,2,1,98,1,2,2,2,2,1,3,1,3,2,3,3,.615650807073765,1,3,1,2,3
2024014710,1,1,1,1,2,2,2,2,2,98,2,2,2,2,6,2,9,2, ,2, ,2,3,2,1,5,2,2,1,2,2,1,1,2,1,1,2,1,2, ,2,1,2,5,3,2, ,2, , ,3,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,2,1,2,3,4,1,1,1,2,1,2,2,2,2,1,3,2,3,3,4,98,.615650807073765,1,3,1,2,3
2024014715,2,1,1,1,2,2,2,2,2,2,2,98,1,2,6,4,7,98, ,1,2,2,4,2,1,3,1,1,1,1,2,2,2,2,1,2,2,98,2, ,2,98,2,4,3,1,2,1,2,3,1,98,3,98,98,98,2,1,98,98,98,2,1,1,2,1,2,1,2,1,2,2,2,2,4,2,2,98,2,1,2,4,2,98,4,2,1,2,2,1,98,1,3,2,1,3,4,1,.885309371025605,1,2,2,2,3
2024014726,1,1,1,1,2,1,2,2,2,2,2,2,2,2,6,3,6,1,2,1,1,3,4,2,2, , , ,2,2,3,1,3,2,1,1,1,3,1,1, , ,2,3,4,2, ,1,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,1,2,5,1,1,3,1,1,2,2,1,2,98,3,3,98,3,3,98,.901977476163834,1,3,1,1,1
2024014727,1,1,1,2,2,1,2,1,2,2,2,2,2,2,6,3,8,98, ,98, ,3,4,2,1,5,2,2,1,2,1,1,6,2,2,1,2,2,2, ,2,2,2,5,2,2, ,98, , ,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,1,1,1,1,1,98,4,1,1,1,98,1,1,98,3,98,98,2,98,98,.615650807073765,1,3,1,2,3
2024014740,2,1,1,1,1,1,2,2,2,2,2,2,2,2,6,1,11,2, ,2, ,3,1,2,1,5,2,2,1,1,2,1,1,2,2,1,1,3,2, ,2,2,2,4,4,2, ,1,1,3,3,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,1,2,2,1,1,1,98,1,2,2,2,2,1,3,98,1,2,2,98,.615650807073765,2,3,1,2,3
2024014744,2,1,1,1,2,98,98,2,2,1,98,2,2,2,5,1,5,2, ,2, ,4,1,2,1,5,2,2,1,1,1,1,3,98,1,98,1,4,1,98, , ,2,4,3,2, ,1,1,3,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,1,1,1,1,1,2,3,98,1,2,2,1,2,98,3,3,98,3,3,98,.615650807073765,2,3,1,2,2
2024014760,1,1,1,1,2,1,1,2,2,2,2,2,2,2,6,3,9,98, ,98, ,2,6,2,2, , , ,1,1,3,1,4,98,2,98,2,2,2, ,2,1,2,6,4,2, ,98, , ,3,1,3,1,1,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,3,3,1,1,1,3,1,98,2,4,98,2,2,2,1,1,1,3,1,3,98,98,98,.901977476163834,1,3,1,1,1
2024014773,2,1,1,2,1,1,1,1,2,1,2,2,2,2,6,3,11,2, ,1,98,4,1,2,1,5,2,2,2,1,1,1,4,1,2,1,2,5,1,2, , ,2,4,5,98, ,1,2,3,2,3,3,98,2,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,98,1,98,1,9,2,2,4,1,2,1,98,1,98,98,3,98,1,2,98,3,.615650807073765,2,3,2,2,3
2024014776,1,1,1,1,2,2,2,1,2,2,2,2,2,2,6,1,6,98, ,98, ,3,2,2,1,5,2,2,1,1,1,1,7,2,1,2,98,2,2, ,2,98,2,98,2,2, ,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,1,1,1,1,5,2,2,1,1,1,2,2,1,1,1,3,98,1,98,98,98,.901977476163834,2,3,1,1,2
2024014839,1,1,1,1,1,1,2,1,2,2,2,2,2,2,6,2,6,98, ,2, ,3,4,2,1,5,2,2,1,1,1,1,4,98,1,98,1,4,1,2, , ,2,4,4,2, ,2, , ,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,1,2,2,3,1,2,4,2,99,99,99,99,1,1,3,1,1,2,3,3,.615650807073765,1,3,1,2,2
2024014840,2,1,1,1,2,1,2,2,2,2,2,2,2,2,6,1,9,98, ,98, ,3,1,2,1,5,2,2,1,1,1,1,4,98,98,98,1,98,2, ,2,2,2,5,3,2, ,1,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,3,2,1,2,3,3,.615650807073765,2,3,1,2,3
2024014844,1,2,1,1,2,2,2,2,2,2,2,2,2,2,6,1,3,2, ,2, ,3,5,2,1,4,2,2,1,1,2,1,2,2,2,2,2,1,2, ,2,1,2,3,5,2, ,2, , ,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,6,1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,3,3,3,3,3,2,.615650807073765,1,3,1,2,1
2024014849,1,1,1,1,1,1,1,2,2,1,2,2,2,2,6,1,10,2, ,2, ,3,1,2,1,5,2,2,1,1,2,1,5,2,2,1,98,2,2, ,2,1,2,5,3,2, ,2, , ,1,3,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,1,1,2,3,2,2,2,98,1,2,1,1,1,1,3,1,1,2,4,2,.901977476163834,1,3,1,1,2
2024014859,2,2,1,2,2,1,2,2,2,1,2,2,1,2,6,2,3,2, ,2, ,4,1,2,1,5,2,2,1,2,1,1,7,2,2,2,2,1,2, ,1,1,1,4,4,2, ,2, , ,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,3,5,3,2,1,1,98,2,7,2,1,5,1,98,98,98,98,1,4,98,98,98,98,98,98,.615650807073765,2,3,2,2,2
2024014866,2,1,1,2,2,1,2,2,2,1,2,2,2,2,6,1,98,98, ,2, ,98,2,2,1,5,2,2,1,1,1,1,5,98,98,98,98,98,2, ,2,1,2,1,5,2, ,1,2,98,2,98,98,98,98,98,98,98,1,1,98,98,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,1,1,2,2,2,1,1,4,98,1,2,3,1,2,98,3,98,98,98,3,98,.885309371025605,1,2,1,2,3
2024014873,1,1,1,1,2,1,1,2,2,2,1,2,2,2,6,4,11,1,2,1,1,2,3,2,1,4,2,2,2,1,2,1,3,1,2,2,2,2,1,98, , ,2,5,2,2, ,1,1,3,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,2,1,7,1,1,2,98,1,2,2,1,2,1,3,2,3,3,4,2,.615650807073765,1,3,1,2,3
2024014879,2,2,1,2,2,1,2,1,2,1,2,2,2,2,6,1,10,99, ,2, ,2,4,2,1,5,2,2,1,2,1,1,6,2,1,2,2,2,2, ,2,2,2,3,4,2, ,2, , ,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,1,2,5,2,2,3,2,2,2,2,1,2,1,3,98,3,98,4,98,.615650807073765,1,3,1,2,3
2024014882,1,2,1,1,2,1,2,2,2,1,2,2,2,2,6,1,8,98, ,98, ,3,2,2,2, , , ,1,1,2,1,4,2,98,2,1,98,2, ,2,1,2,5,3,2, ,98, , ,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,1,98,2,2,7,2,2,6,1,2,2,2,1,1,5,3,98,1,2,3,1,.901977476163834,1,3,2,1,2
2024014885,2,1,1,1,1,1,2,1,1,2,2,2,1,1,5,98,6,98, ,98, ,3,2,2,1,4,2,2,2,2,1,1,5,2,1,2,98,98,2, ,98,1,1,3,6,2, ,98, , ,3,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,1,1,2,5,2,2,3,1,1,2,3,1,1,1,3,1,3,1,4,1,.615650807073765,2,3,1,2,3
2024014895,1,1,1,1,2,1,2,1,2,2,1,2,2,2,6,1,10,2, ,2, ,4,1,2,2, , , ,2,1,1,1,7,2,1,2,2,4,2, ,2,1,2,4,5,2, ,2, , ,5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,2,2,4,2,98,98,98,1,1,98,98,98,98,1,98,98,.615650807073765,2,3,1,2,3
2024014896,2,1,1,2,2,1,2,2,2,2,2,98,98,2,6,2,99,99, ,98, ,3,1,2,1,5,2,2,1,2,1,1,7,2,2,2,2,1,2, ,2,2,2,2,5,2, ,2, , ,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,2,2,1,2,1,2,4,2,1,2,2,1,2,1,3,1,3,2,3,1,.901977476163834,2,3,1,1,3
2024014898,1,1,1,1,1,1,2,1,2,1,2,1,2,2,6,2,7,98, ,1,2,3,3,2,1,4,2,2,2,2,2,1,7,2,1,1,1,4,2, ,2,1,2,4,6,2, ,1,2,3,2,3,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,6,2,3,2,2,3,2,6,2,1,3,2,1,2,2,1,2,1,2,1,2,1,2,1,.615650807073765,1,3,1,2,2
2024014908,1,1,1,2,2,1,2,1,2,1,2,2,2,2,6,2,11,2, ,98, ,3,1,2,1,5,2,2,2,2,1,1,2,2,2,1,2,4,2, ,2,1,2,6,4,2, ,2, , ,4,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,1,1,5,2,1,2,1,1,2,98,1,1,98,3,1,1,2,3,1,.615650807073765,1,3,1,2,3
2024014911,2,1,1,1,2,1,2,2,2,2,2,2,2,2,6,1,7,2, ,98, ,3,1,2,1,5,2,2,1,1,2,1,4,1,2,2,2,4,2, ,2,1,2,5,1,2, ,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,3,2,3,3,4,98,.615650807073765,1,3,1,2,3
2024014913,1,1,1,1,1,1,2,2,2,1,2,2,2,2,5,2,8,2, ,2, ,2,4,2,1,4,2,2,2,2,1,1,2,2,2,2,2,1,2, ,2,1,2,5,3,2, ,1,1,3,3,3,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,2,2,8,1,1,2,2,1,2,2,1,1,1,3,3,1,2,1,98,.615650807073765,2,3,1,2,1
2024014914,2,1,1,2,2,98,2,1,2,1,2,2,2,2,6,1,9,98, ,98, ,3,1,2,1,5,2,2,1,1,1,1,98,98,98,98,98,98,1,2, , ,2,1,3,2, ,98, , ,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,1,1,1,1,3,2,2,1,1,1,98,1,1,1,98,3,98,3,98,98,98,.901977476163834,2,3,1,1,3
2024014915,1,1,1,1,1,1,1,1,1,2,2,2,2,2,6,3,7,1,1,1,1,2,4,1,1,3,1,2,2,3,2,2,3,2,2,1,1,3,1,1, , ,2,6,3,2, ,1,3,2,4,3,3,1,2,2,2,2,3,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,6,3,3,1,2,2,3,5,1,2,3,1,1,2,3,2,1,1,3,2,2,2,2,3,.885309371025605,2,2,1,2,3
2024014917,2,1,1,1,98,2,1,2,2,1,98,98,98,98,5,1,4,98, ,98, ,3,98,2,1,4,1,98,1,1,1,1,98,2,2,98,1,98,2, ,2,1,2,2,2,2, ,1,1,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,1,1,1,1,98,98,98,98,1,1,98,98,1,98,98,3,98,98,98,3,98,1.71712816652776,2,2,1,1,3
2024014921,2,1,1,1,1,1,2,1,2,1,2,2,2,2,6,1,10,2, ,2, ,4,1,2,1,5,2,2,1,2,1,1,7,2,1,2,1,98,2, ,2,2,2,4,4,2, ,1,1,98,1,3,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,1,2,1,98,98,1,98,1,1,2,2,2,2,3,98,98,98,98,98,.615650807073765,1,3,1,2,3
2024014922,1,1,1,2,2,1,98,98,2,2,1,2,98,98,6,98,8,98, ,2, ,3,3,2,2, , , ,1,1,1,1,4,2,2,2,1,98,1,1, , ,2,5,3,2, ,98, , ,4,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,1,2,1,5,1,2,3,98,1,2,2,98,98,1,3,3,3,1,4,98,.615650807073765,2,3,1,2,1
2024014934,1,1,1,2,2,1,2,2,2,2,2,2,2,2,6,3,8,2, ,2, ,2,1,2,1,5,2,2,1,1,3,1,1,2,2,2,2,1,1,98, , ,2,7,1,2, ,1,3,2,2,1,2,1,3,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,1,2,5,1,2,4,98,1,2,3,1,2,1,3,2,1,3,4,2,.615650807073765,1,3,1,2,3
2024014940,1,1,1,2,2,1,1,2,2,2,2,2,2,2,6,98,98,2, ,98, ,3,1,2,1,5,2,2,3,2,1,1,4,2,1,1,1,2,1,1, , ,1,3,4,2, ,99, , ,1,3,3,2,2,2,2,2,1,99,3,2,2,2,2,2,2,2,2,2,2,2,2,3,5,3,3,1,1,2,2,99,1,99,1,98,1,2,2,1,98,98,3,98,98,98,98,98,.615650807073765,2,3,1,2,3
2024014952,2,1,1,1,2,1,2,1,2,1,2,2,2,2,6,2,8,2, ,2, ,2,1,2,1,4,2,2,2,2,1,1,4,1,1,2,2,4,1,1, , ,2,5,2,2, ,1,2,3,2,3,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,1,3,2,1,2,2,98,1,2,2,1,2,1,3,3,1,3,2,3,.615650807073765,1,3,1,2,2
2024014962,1,2,1,1,2,2,1,2,1,2,1,2,2,2,3,3,6,2, ,2, ,3,2,2,1,2,1,1,1,1,3,3,2,2,1,2,2,3,1,2, , ,2,3,2,2, ,2, , ,4,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,3,6,2,3,1,1,1,2,7,2,2,7,98,1,2,3,1,2,5,3,98,98,2,4,98,.901977476163834,1,3,2,1,2
2024014964,1,1,1,1,2,1,2,1,2,2,2,2,2,2,6,1,9,98, ,98, ,2,3,2,1,2,2,2,1,3,1,1,4,2,2,2,1,98,1,1, , ,1,4,5,2, ,1,1,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,1,1,4,1,2,1,1,1,2,98,1,1,98,3,98,1,98,98,98,.901977476163834,2,3,1,1,3
2024014965,2,2,1,2,2,1,2,2,2,1,2,2,2,2,6,4,5,2, ,2, ,3,1,2,1,5,2,2,1,1,1,1,7,2,1,1,2,3,2, ,2,98,2,3,5,2, ,2, , ,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,1,1,1,1,1,3,2,2,4,2,1,2,2,1,2,1,3,98,3,3,2,2,.615650807073765,1,3,2,2,2
2024014966,1,1,1,2,2,1,2,1,2,1,2,2,2,2,6,1,10,98, ,98, ,3,1,2,1,5,2,2,1,1,2,1,1,98,98,98,98,98,2, ,2,2,2,4,1,2, ,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,3,2,1,1,2,1,1,1,2,98,1,2,98,3,98,98,98,98,98,.615650807073765,1,3,1,2,1
2024014969,1,1,1,1,2,1,1,2,2,2,1,2,2,2,5,4,8,2, ,2, ,3,3,2,1,5,2,1,1,1,3,2,5,2,2,1,2,2,2, ,2,1,2,1,5,2, ,1,2,2,3,2,3,2,3,2,2,2,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,3,5,2,3,2,1,2,3,5,1,1,2,2,1,2,2,1,2,1,3,2,3,3,4,3,.885309371025605,1,2,1,2,2
2024014970,1,1,1,2,1,1,2,2,2,2,2,2,2,2,6,98,9,2, ,2, ,3,1,2,1,4,2,2,2,1,1,1,3,2,1,1,1,2,1,1, , ,2,3,3,2, ,1,2,3,3,3,3,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,1,1,2,2,6,1,2,5,98,1,2,2,1,1,1,3,98,1,98,4,3,.615650807073765,2,3,1,2,1
2024014972,2,1,1,1,2,2,2,1,2,1,2,2,2,2,6,2,10,2, ,2, ,4,2,2,1,4,2,2,2,1,1,1,2,2,2,2,2,3,2, ,98,1,2,3,2,2, ,1,2,3,2,1,1,1,2,2,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,3,1,98,5,1,1,3,2,1,2,2,1,2,5,3,1,3,3,4,3,.615650807073765,1,3,1,2,3
2024014974,1,1,1,1,2,1,1,1,2,1,2,2,2,2,6,1,10,2, ,2, ,3,1,2,2, , , ,3,3,1,1,7,2,1,2,1,2,1,2, , ,2,4,4,2, ,2, , ,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,2,2,1,2,3,2,2,2,2,4,99,99,1,1,4,3,99,1,3,99,98,.615650807073765,1,3,1,2,3
2024014976,1,1,1,2,2,1,2,2,2,2,2,2,2,2,6,2,99,2, ,2, ,3,6,2,1,5,2,2,2,2,1,1,2,2,1,1,1,98,2, ,2,98,2,4,6,2, ,1,2,1,2,2,98,1,3,98,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,3,1,1,2,1,2,2,2,98,1,2,2,2,2,1,3,2,3,3,4,1,.901977476163834,1,3,1,1,1
2024014985,1,1,1,2,2,1,2,2,2,2,2,2,2,2,6,2,9,2, ,1,2,2,5,2,1,4,2,2,2,2,3,1,2,2,2,1,2,2,2, ,2,1,2,6,4,2, ,1,2,3,3,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,2,1,4,2,1,3,1,2,2,2,1,2,1,3,2,3,1,4,1,.615650807073765,1,3,1,2,3
2024014991,1,1,1,1,1,1,1,2,2,1,2,2,2,2,6,4,7,1,2,98, ,2,2,2,1,4,2,98,1,1,3,2,2,2,2,1,1,98,98, ,98,1,2,6,2,2, ,1,2,2,3,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,1,2,2,6,1,1,98,2,2,98,2,2,1,1,3,3,3,2,4,98,.615650807073765,1,3,1,2,3
2024014993,1,1,1,1,1,1,2,2,2,1,1,2,2,2,6,3,7,98, ,98, ,3,1,2,1,98,2,2,1,1,3,1,2,2,2,1,2,98,2, ,98,1,2,6,2,2, ,1,2,3,98,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,1,2,1,2,99,3,99,1,98,1,98,1,2,3,1,98,1,3,1,3,3,98,98,.615650807073765,1,3,2,2,3
2024014995,1,1,1,1,2,2,1,2,2,2,2,2,2,2,6,4,11,1,1,1,1,2,5,2,1,3,2,1,1,1,3,1,2,2,1,2,2,2,1,2, , ,2,6,1,1,2,1,2,3,3,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,7,2,3,2,1,1,2,1,1,1,6,2,1,2,2,1,2,1,3,2,3,3,4,2,.615650807073765,1,3,1,2,3
2024014997,1,1,1,1,2,1,1,2,1,1,1,2,2,2,6,2,11,1,2,98, ,2,1,2,1,5,1,2,2,2,2,1,1,1,2,98,98,98,1,1, , ,2,3,1,2, ,1,2,3,3,3,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,7,1,3,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,3,2,3,3,2,3,.615650807073765,1,3,1,2,3
2024015006,2,1,1,2,2,1,2,2,2,2,2,2,2,2,5,98,9,98, ,98, ,3,1,2,1,98,2,2,2,1,1,1,4,1,1,1,1,5,1,1, , ,2,98,5,2, ,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,1,1,1,98,1,2,4,98,1,2,2,1,1,98,3,98,1,3,3,98,.901977476163834,2,3,1,1,2
2024015013,1,1,1,1,2,98,98,1,1,2,98,2,98,98,6,1,6,98, ,98, ,2,1,2,1,98,2,2,2,1,1,1,7,2,98,98,1,98,2, ,2,2,2,98,7,1,2,98, , ,98,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,1,1,98,7,2,2,7,2,1,98,98,98,2,98,98,98,98,1,98,98,.901977476163834,2,3,1,1,1
2024015021,1,2,1,1,1,2,1,2,2,2,2,2,2,2,4,3,4,1,2,1,2,2,5,2,1,5,2,2,1,1,1,3,1,2,1,2,2,4,1,1, , ,2,4,1,2, ,1,2,3,4,1,3,1,3,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,4,2,3,1,1,1,2,1,99,2,4,1,1,98,1,1,1,1,3,1,3,2,2,3,.901977476163834,1,3,1,1,1
2024015022,1,1,1,2,2,1,2,1,2,1,2,2,2,2,6,98,9,98, ,98, ,3,1,2,1,5,2,2,2,3,2,1,1,1,1,1,1,4,1,2, , ,1,5,4,2, ,2, , ,2,3,3,1,3,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,1,1,1,2,4,2,2,3,98,1,2,98,1,2,98,3,98,98,2,1,98,.615650807073765,2,3,1,2,3
2024015027,1,1,1,1,2,2,2,1,2,2,2,2,2,2,6,1,9,98, ,98, ,3,1,2,1,5,2,2,2,2,1,1,7,2,1,98,98,2,1,1, , ,2,3,5,2, ,1,2,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,3,3,6,2,1,1,1,2,2,2,1,1,98,3,98,98,2,3,98,.615650807073765,2,3,1,2,1
2024015030,1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,3,9,1,1,1,2,2,5,2,1,3,2,98,1,1,3,1,5,2,98,2,2,3,2, ,2,2,2,5,4,2, ,2, , ,3,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,1,1,1,2,1,2,2,4,98,1,2,2,1,1,1,3,1,3,2,3,98,.901977476163834,2,3,1,1,2
2024015032,1,1,1,2,2,2,2,1,2,1,2,2,2,2,6,2,11,2, ,2, ,1,5,2,1,2,2,2,2,1,1,1,5,2,2,2,1,2,1,1, , ,2,6,4,2, ,1,2,2,2,3,3,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,1,1,2,2,1,1,2,3,1,1,1,2,1,2,1,3,2,3,3,98,2,.615650807073765,1,3,1,2,3
2024015036,1,1,1,1,1,1,2,1,2,2,2,2,2,2,6,1,10,98, ,98, ,3,3,2,1,4,2,2,3,3,1,1,1,1,1,1,1,3,98, ,2,1,2,5,2,2, ,1,2,2,3,3,3,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,1,1,1,8,1,2,5,98,1,2,2,1,2,1,3,2,3,3,3,3,.615650807073765,1,3,1,2,2
2024015044,1,1,1,1,1,1,1,1,2,1,2,2,2,2,4,3,8,1,2,1,1,3,5,2,2, , , ,2,2,2,2,1,1,1,1,1,4,2, ,1,1,1,6,2,2, ,98, , ,1,3,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,3,1,2,3,3,8,1,1,2,1,1,98,2,1,1,3,3,1,3,98,1,1,1.89280990645451,2,1,2,2,3
2024015050,1,1,1,1,1,1,1,1,2,2,1,2,2,2,6,3,99,2, ,2, ,3,1,2,1,98,2,2,3,1,1,1,7,2,1,1,2,3,2, ,1,2,2,4,7,2, ,1,2,1,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,1,1,1,1,5,1,1,4,1,1,2,1,1,1,5,3,98,3,1,4,98,.901977476163834,1,3,1,1,2
2024015054,1,1,1,1,2,2,1,1,2,2,2,1,2,2,6,4,11,1,2,1,2,4,1,2,1,5,2,2,1,1,3,2,1,2,2,2,2,1,2, ,1,98,2,98,1,2, ,98, , ,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,1,1,1,1,2,2,1,98,1,1,2,1,2,1,3,2,3,2,4,98,.615650807073765,1,3,1,2,3
